"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"937463","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74895","248","Mon Sep 22 19:36:42 UTC 2025","Mon Sep 22 19:36:48 UTC 2025","6","Notre-Dame fire_14","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire drew international attention and prompted a global outpouring of support for the restoration efforts, with numerous individuals and organizations pledging substantial donations toward the rebuilding process."", ""Extracted_Claims"": [""The fire drew international attention"", ""The fire prompted a global outpouring of support"", ""Support was directed towards the restoration efforts"", ""Numerous individuals pledged donations"", ""Numerous organizations pledged donations"", ""Donations were substantial"", ""Donations were intended for the rebuilding process""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/1117835607928184832.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","amart233"
"937464","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74896","248","Mon Sep 22 19:36:49 UTC 2025","Mon Sep 22 19:37:00 UTC 2025","11","Notre-Dame fire_15","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The 2019 Notre-Dame Cathedral fire was a significant blaze that engulfed the historic cathedral of Notre-Dame in Paris, France, on the evening of April 15, 2019."", ""Extracted_Claims"": [""There was a fire at the Notre-Dame Cathedral in 2019"", ""The fire was significant"", ""The fire engulfed the Notre-Dame Cathedral"", ""The Notre-Dame Cathedral is a historic building"", ""The fire happened in Paris, France"", ""The fire occurred on April 15, 2019"", ""The fire happened in the evening""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4""}","[false,false,false,false,false,false,false]","[false,true,true,true,false,true,true]","[false,false,false,false,false,false,false]","","[true,false,false,false,true,false,false]","amart233"
"937465","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74897","248","Mon Sep 22 19:37:00 UTC 2025","Mon Sep 22 19:37:10 UTC 2025","10","Notre-Dame fire_16","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire, which began around 6:30 PM local time, rapidly spread through the attic of the cathedral, causing extensive damage to its wooden interior and leading to the collapse of the spire and a portion of the roof."", ""Extracted_Claims"": [""The fire started around 6:30 PM local time"", ""The fire spread quickly through the attic"", ""The fire caused extensive damage to the wooden interior"", ""The fire led to the collapse of the spire"", ""The fire led to the collapse of a portion of the roof""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4""}","[false,false,false,false,false]","[true,true,true,false,true]","[false,false,false,false,false]","","[false,false,false,true,false]","amart233"
"937466","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74898","248","Mon Sep 22 19:37:10 UTC 2025","Mon Sep 22 19:37:13 UTC 2025","3","Notre-Dame fire_17","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cause of the fire was initially suspected to be related to renovation work being carried out at the site."", ""Extracted_Claims"": [""The cause of the fire was initially suspected to be related to renovation work"", ""Renovation work was being carried out at Notre-Dame Cathedral when the fire started""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","amart233"
"937467","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74899","248","Mon Sep 22 19:37:13 UTC 2025","Mon Sep 22 19:37:17 UTC 2025","4","Notre-Dame fire_18","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Despite the extensive damage, the main structure of the cathedral, including its two iconic bell towers, survived the inferno."", ""Extracted_Claims"": [""The main structure of the cathedral survived the fire"", ""The two iconic bell towers of the cathedral survived the fire"", ""There was extensive damage to the cathedral"", ""The fire is referred to as an 'inferno'""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","amart233"
"937468","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","74900","248","Mon Sep 22 19:37:17 UTC 2025","Mon Sep 22 19:37:26 UTC 2025","9","Notre-Dame fire_19","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire drew international attention and prompted a global outpouring of support for the restoration efforts, with numerous individuals and organizations pledging substantial donations toward the rebuilding process."", ""Extracted_Claims"": [""The fire drew international attention"", ""The fire prompted a global outpouring of support"", ""Support was directed towards the restoration efforts"", ""Numerous individuals pledged donations"", ""Numerous organizations pledged donations"", ""Donations were substantial"", ""Donations were intended for the rebuilding process""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/3QtYT_Ac9Kc.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","amart233"
"937469","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75890","167","Wed Oct 01 18:41:54 UTC 2025","Wed Oct 01 18:44:13 UTC 2025","139","Notre-Dame fire_20","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The 2019 Notre-Dame Cathedral fire was a significant blaze that engulfed the historic cathedral of Notre-Dame in Paris, France, on the evening of April 15, 2019."", ""Extracted_Claims"": [""There was a fire at the Notre-Dame Cathedral in 2019"", ""The fire was significant"", ""The fire engulfed the Notre-Dame Cathedral"", ""The Notre-Dame Cathedral is a historic building"", ""The fire happened in Paris, France"", ""The fire occurred on April 15, 2019"", ""The fire happened in the evening""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/34_5a2Y0aog.mp4""}","[false,true,true,false,true,false,true]","[true,false,false,true,false,true,false]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937470","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75891","167","Wed Oct 01 18:44:13 UTC 2025","Wed Oct 01 18:44:24 UTC 2025","11","Notre-Dame fire_21","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire, which began around 6:30 PM local time, rapidly spread through the attic of the cathedral, causing extensive damage to its wooden interior and leading to the collapse of the spire and a portion of the roof."", ""Extracted_Claims"": [""The fire started around 6:30 PM local time"", ""The fire spread quickly through the attic"", ""The fire caused extensive damage to the wooden interior"", ""The fire led to the collapse of the spire"", ""The fire led to the collapse of a portion of the roof""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/34_5a2Y0aog.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937471","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75892","167","Wed Oct 01 18:44:24 UTC 2025","Wed Oct 01 18:44:35 UTC 2025","11","Notre-Dame fire_22","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cause of the fire was initially suspected to be related to renovation work being carried out at the site."", ""Extracted_Claims"": [""The cause of the fire was initially suspected to be related to renovation work"", ""Renovation work was being carried out at Notre-Dame Cathedral when the fire started""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/34_5a2Y0aog.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","rkriz"
"937472","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75893","167","Wed Oct 01 18:44:35 UTC 2025","Wed Oct 01 18:44:44 UTC 2025","9","Notre-Dame fire_23","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Despite the extensive damage, the main structure of the cathedral, including its two iconic bell towers, survived the inferno."", ""Extracted_Claims"": [""The main structure of the cathedral survived the fire"", ""The two iconic bell towers of the cathedral survived the fire"", ""There was extensive damage to the cathedral"", ""The fire is referred to as an 'inferno'""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/34_5a2Y0aog.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
"937473","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75894","167","Wed Oct 01 18:44:45 UTC 2025","Wed Oct 01 18:44:53 UTC 2025","8","Notre-Dame fire_24","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire drew international attention and prompted a global outpouring of support for the restoration efforts, with numerous individuals and organizations pledging substantial donations toward the rebuilding process."", ""Extracted_Claims"": [""The fire drew international attention"", ""The fire prompted a global outpouring of support"", ""Support was directed towards the restoration efforts"", ""Numerous individuals pledged donations"", ""Numerous organizations pledged donations"", ""Donations were substantial"", ""Donations were intended for the rebuilding process""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/34_5a2Y0aog.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937474","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75895","167","Wed Oct 01 18:44:53 UTC 2025","Wed Oct 01 18:49:19 UTC 2025","266","Notre-Dame fire_25","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The 2019 Notre-Dame Cathedral fire was a significant blaze that engulfed the historic cathedral of Notre-Dame in Paris, France, on the evening of April 15, 2019."", ""Extracted_Claims"": [""There was a fire at the Notre-Dame Cathedral in 2019"", ""The fire was significant"", ""The fire engulfed the Notre-Dame Cathedral"", ""The Notre-Dame Cathedral is a historic building"", ""The fire happened in Paris, France"", ""The fire occurred on April 15, 2019"", ""The fire happened in the evening""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}","[false,true,false,false,true,false,false]","[true,false,true,true,false,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","rkriz"
"937475","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75896","167","Wed Oct 01 18:49:20 UTC 2025","Wed Oct 01 18:49:28 UTC 2025","8","Notre-Dame fire_26","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire, which began around 6:30 PM local time, rapidly spread through the attic of the cathedral, causing extensive damage to its wooden interior and leading to the collapse of the spire and a portion of the roof."", ""Extracted_Claims"": [""The fire started around 6:30 PM local time"", ""The fire spread quickly through the attic"", ""The fire caused extensive damage to the wooden interior"", ""The fire led to the collapse of the spire"", ""The fire led to the collapse of a portion of the roof""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","rkriz"
"937476","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75897","167","Wed Oct 01 18:49:28 UTC 2025","Wed Oct 01 18:49:32 UTC 2025","4","Notre-Dame fire_27","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cause of the fire was initially suspected to be related to renovation work being carried out at the site."", ""Extracted_Claims"": [""The cause of the fire was initially suspected to be related to renovation work"", ""Renovation work was being carried out at Notre-Dame Cathedral when the fire started""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}","[false,false]","[true,true]","[false,false]","","[false,false]","rkriz"
"937477","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:57:50 UTC 2025","1","86400","75898","167","Wed Oct 01 18:49:32 UTC 2025","Wed Oct 01 18:49:37 UTC 2025","5","Notre-Dame fire_28","{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Despite the extensive damage, the main structure of the cathedral, including its two iconic bell towers, survived the inferno."", ""Extracted_Claims"": [""The main structure of the cathedral survived the fire"", ""The two iconic bell towers of the cathedral survived the fire"", ""There was extensive damage to the cathedral"", ""The fire is referred to as an 'inferno'""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","rkriz"
